CustomerID,FirstName,LastName,Email,PhoneNumber,City,JoinDate,TotalSpent
ef131235-f8bf-4c45-8c13-fe918c1fdd81,Willie,Mckenzie,alexvega@example.net,849-331-2794,West Kimberly,2021-12-14,805.12
c4148d5d-510f-4561-a435-4e3db550b966,Angela,Long,smurray@example.net,296.389.9390,South Marisachester,2023-04-16,1013.42
ae74bfd0-5ee6-4eee-85ad-21415829cd95,Todd,Davenport,toddstephens@example.com,8987079630,Williamberg,2021-12-13,1896.98
1566b948-552d-469d-9244-7866626277b9,Brittney,Vang,jenniferriddle@example.net,(421)292-8365x767,Lake Andrew,2023-02-06,2999.41
6322d951-efaf-4997-ab5f-0a583735dd9e,Keith,Hines,felicia91@example.com,(390)694-9371x662,South Barbara,2021-12-28,396.51
09b19d6d-ce23-41ec-aba8-0200b5da4aec,Ronald,Crosby,kbush@example.com,+1-515-517-9253x529,Riveramouth,2022-01-30,1533.58
757cd2ef-0a1f-49fd-a1e6-d2bf4deb23b9,Michael,Anderson,kathyzimmerman@example.net,001-256-516-4424x4399,East Chris,2020-10-09,3308.46
85092b8a-5655-4e87-a0b3-9aef63a85038,Terri,Wood,reillyjeremy@example.org,438-378-3102,Castroton,2022-01-18,855.53
a22b8556-6691-4bee-8dd6-3d098ca780b1,Roy,Turner,kim65@example.org,321.366.4009,North Emily,2023-03-13,2486.13
c761ec35-1641-4c0b-8b70-7615dd00e13d,Edward,Mullins,jameskaren@example.net,243-826-7805,North Kimberly,2021-08-04,4867.53
85f588d1-5d98-46e0-909b-ec43d70a70a7,Allen,Williams,eatoncrystal@example.com,818-241-1053x671,Christianchester,2020-04-25,1993.41
4073e4a0-6050-404e-84db-21d4e408d616,Jill,Benson,vwood@example.org,619.798.1737x9565,Moranborough,2024-06-04,2376.57
1ba2f1d5-f3d7-4557-a8c8-34076e03de1e,Sarah,Frank,zwood@example.com,001-509-575-7313x7266,Goldenshire,2024-03-20,4200.91
0134143e-4b79-448f-a69e-71eb2b484b79,Hunter,Gilbert,nancy83@example.com,+1-564-713-0220x39394,Bettyview,2023-02-20,2340.77
06c7cfa1-5682-4dd8-9078-40300128686a,Stacey,Mccormick,jenniferbond@example.org,9838089471,North Andreaside,2024-10-23,1883.75
a00aac05-a066-4d4b-b2b3-3a99627472dd,Jonathan,Johnson,glennsmith@example.net,711-286-1452x54877,Andreaton,2024-08-24,774.77
43ce123d-9c34-4539-b73e-6ef05d3f7d1f,Nathan,Allen,wmcguire@example.org,+1-865-849-7136x519,East Michael,2023-02-25,4300.5
038cbbf9-677b-4484-a26a-aae04e4646c3,Valerie,Adams,gillespiematthew@example.net,697.304.8727x0447,South Brittany,2020-03-14,1387.27
2128a049-49f3-4537-8874-8416dc0d1dfc,Zoe,Fleming,thomas43@example.org,001-682-468-2745x056,Port Barbara,2022-04-24,629.66
88dbb00a-4ec7-492c-a6e2-6849379108f4,Gary,Mason,ndean@example.net,853.258.2815,East Michaelhaven,2022-10-12,319.88
8e27660c-4c1f-4b77-a6b6-44fb9e5b6ab8,Eric,Miller,jefferyallen@example.org,470.836.3526,Jacksonberg,2023-06-26,3396.14
2fbb99d3-b04b-4d0c-9415-7831ad1beb8c,Steven,Anderson,ryan11@example.org,635-640-6636x49668,West Monique,2023-09-22,590.25
afa58c4a-9447-4100-baf9-002849d78b53,Robert,Gregory,normanmiller@example.net,001-832-351-2391,West Patrickberg,2021-11-28,3900.54
55121927-3c36-430b-b619-4a3c35df6e1f,Gary,Tucker,richardsonmatthew@example.net,252.797.2680,East William,2023-09-04,2917.48
d2f8a631-918b-409f-a087-08b5aeb203b8,Sue,Chase,kristen08@example.com,(544)286-8672x619,Robertland,2020-01-13,1796.43
3ca35aa0-1164-4b1e-b9bf-a4f4e85d6199,Patrick,Jones,cochranscott@example.org,+1-682-727-7819x394,North Lisa,2021-02-17,3599.62
cb7b909b-198c-4b09-a229-37e1adb55447,Ryan,Bowman,burtondaniel@example.net,977-202-1650x49872,East Kathryn,2021-05-28,3754.16
6ff7f4fb-a51e-4ee6-8359-a928719c7d2e,Vicki,Fuller,kelsey71@example.com,896.342.7274,Port Cindyborough,2021-06-14,4204.58
867ff1e3-d215-45b0-8981-7e160449248b,Tamara,Bennett,zjones@example.net,001-780-441-3786,Lake Rhondaberg,2020-09-13,847.26
91441e87-762d-4bb6-b3f7-a87d60a7c5e6,Mark,Cain,pramos@example.net,572.583.3736x605,Davisfort,2022-05-17,459.27
d6a1afd4-7d52-40c0-9acf-120fcc9c2c7e,Evan,Lambert,kwhite@example.org,(475)232-9146,Lake Chelsea,2021-04-19,1057.68
6319ac3d-30b6-470c-89ef-88da55ec1c3e,Brianna,Tran,kaitlyn03@example.net,6285554457,Warrenville,2023-11-06,4035.19
ae20b755-048f-4da4-af90-746a73f0bc72,Dean,Lee,troberts@example.com,(408)928-9156x814,East Tonyafurt,2024-08-01,4412.42
65614dc0-6a8d-4b7a-9d4b-60b653a6bcea,Donna,Shaw,veronica30@example.org,540-240-5369x0411,East James,2021-09-28,4770.34
1f76923d-99e7-4759-b014-1ea604fb8a40,Chelsea,Garcia,rhiggins@example.net,001-393-526-4464,East Amyfort,2021-05-26,3665.7
8ea47d7a-58b4-4835-8f2d-3d0a83dafd8f,Jessica,Bailey,joshuabond@example.org,7918136710,East Michaelaton,2022-08-30,1960.78
76ab7bd1-af03-4fb0-a647-47ee4ba68a3a,Jerome,Woodard,ehughes@example.org,001-874-584-7234x40125,Lake Melissa,2024-07-02,135.66
01fc486e-f96b-4c7e-8100-68be0b094d01,Brooke,Chase,itaylor@example.com,647.816.9874,New Heathershire,2023-02-11,473.99
9b01c119-89d0-4dce-ae1b-b49a703feee3,Craig,Parker,amylong@example.net,338.575.1830,Williamview,2021-07-31,465.14
79324af2-ade2-448c-95ce-50d91aa19dbd,Melissa,Ortiz,ariley@example.net,+1-822-555-2018x0708,West Ashleychester,2024-10-31,4693.45
3f11b4b6-e839-4fdc-ab6e-0979f36c3c22,Edward,Hill,eugenevelasquez@example.org,942-383-3944,Blevinsborough,2024-01-03,481.83
beacc912-e36a-4ae5-bfe1-dbd5ed68b92c,Daryl,Barnes,reneewilson@example.com,715-823-0169,East Tabitha,2021-08-11,3779.58
13b95a55-d50b-4b87-b6e7-9f6332ebb612,Heather,Vaughn,melissa16@example.com,309-508-3235,North Katherinebury,2020-12-04,1315.14
5b69080e-dc27-4b39-977d-4575b994e312,Pamela,Peterson,stephen96@example.com,5043747536,Port Danielfort,2022-05-14,3937.88
a0100e76-8821-4a6f-ad25-a9f6b074d32e,Megan,Smith,mlopez@example.com,686.505.5097,Port Markshire,2020-10-11,4991.75
bc6e6fdc-1ee6-405a-bcd9-a28500449892,Rebecca,Ellis,dianashannon@example.org,(233)521-2814,Jeremyview,2020-01-01,1686.53
b9dd0e2f-f4af-42f4-8aa1-7253df700ccc,Randy,Evans,smithbenjamin@example.com,733-529-4205,Lindseyhaven,2021-09-04,3587.8
c2d4bc87-2c8f-47b7-b61f-87aed72983e0,Nicolas,Harrison,andresharris@example.org,001-407-495-8625,East Sean,2020-02-01,4988.73
3a108220-9baf-43fd-95a7-82e8e7739a5b,Linda,Martinez,heatherjohnson@example.com,428-741-0817x95423,New Carolland,2021-07-23,1412.35
53be3169-4b6f-42a9-a07b-1f9de89f3295,William,Mcconnell,david75@example.com,(996)295-8042x230,Jillianborough,2022-04-13,4906.55
f49a4e66-0d74-4513-ab22-f6eabb0b6265,Tamara,Sanchez,brianmeadows@example.org,(780)830-7193,East Jonchester,2022-01-10,1334.8
b95686e6-ce07-4707-ad57-062ce106f728,Erica,Lloyd,ljefferson@example.net,+1-262-684-1877x557,Lisafurt,2020-12-15,1660.78
03039ac2-8ae6-4d25-a595-b3b3b57d47e1,Douglas,Smith,hleonard@example.net,(783)835-9524x7154,West Allison,2022-11-23,3032.28
1b9ed6f7-ae60-4860-b054-8e406786cb15,Kaitlin,Moore,gregory80@example.net,885.979.4548x59796,Johnsonmouth,2021-03-14,801.92
4f9b97aa-0671-4ebf-82af-329a07bcbcc7,Lisa,Simon,cruzaaron@example.com,001-763-784-7715x0576,Kyleland,2022-09-06,2656.53
6c0bbf8b-8e68-484b-9aee-770c10af51bd,Brian,Li,mannjennifer@example.com,583.398.0573x9249,South Adammouth,2024-07-04,4310.5
2f60e7ae-45d4-492f-a146-c75e76043c10,Mark,Jones,andrewlewis@example.net,+1-367-701-6312x26722,Tinamouth,2023-01-27,3455.66
b85d137c-e50c-422e-8abd-47916b52a8a2,Heather,Thompson,peggysullivan@example.net,(781)353-5319x176,Port Sonia,2022-11-06,3235.1
ad19ffba-1135-4f67-a6d9-1be53e89c076,Vanessa,Lopez,robertevans@example.net,(695)370-6716,East Peter,2023-06-05,2182.33
4dfbdbb3-a769-4b03-b575-4d7f636432a2,Brandon,Adams,ashleyaguirre@example.net,(260)559-0976x94856,Lake John,2022-09-21,3736.3
680c6947-2fb4-4491-aa91-fec7e2c5e621,Jennifer,Curtis,perezkevin@example.net,690-748-8904x5493,Johnsonton,2021-01-05,2510.18
2f4e5655-1a0b-4fdc-ba71-394a3b524df9,Jose,Mitchell,rturner@example.net,(376)630-2878x032,North Jonathanhaven,2021-06-22,4379.92
693885b3-994f-4fa5-bdfe-056a34bf612d,Aaron,Knox,stephaniejohnston@example.com,+1-747-875-2000,Aguilarfurt,2023-05-16,2266.73
9c1dc7b1-dae5-4acd-87fe-0aae27699776,Christine,Carr,mrobbins@example.net,6183546523,North Jennifershire,2022-02-02,2810.62
7a168cd7-8a12-465b-b138-de4d6a59f9aa,Kelly,Harrington,ashleypennington@example.com,365.201.5554,South Joshua,2024-01-09,2076.37
124e1a15-df46-49db-8691-222ad51fca16,Travis,Velasquez,mbenton@example.org,(462)558-2662,North Carlos,2020-02-18,2273.04
b5409bb8-c7d3-41f5-851a-ce2686910461,Randy,Mcintyre,steeledave@example.net,001-639-403-1938x031,Lake Ericland,2020-01-31,302.06
5513391b-5c45-47fe-a298-17f2a16c080f,Courtney,Davis,millerjoshua@example.net,+1-450-647-6490x806,Thomasside,2022-06-01,3974.57
23067f4a-0597-425d-8477-f56b9cd108f4,Darren,Murphy,kruegerjessica@example.net,+1-313-916-1135x95394,South Julietown,2024-05-08,1392.27
59ea065b-f3de-464f-8c30-024ea54ad2c9,Mario,Hernandez,joe35@example.net,458.267.2002x63951,North Omarbury,2021-11-08,596.03
2311cb92-c265-4c17-b00f-d1f4cac82096,Taylor,Williams,eric71@example.org,(827)456-4273x657,New Natalie,2023-06-25,2542.96
5a3590b7-4bdf-4316-b105-4add7f1032e0,James,Gould,andersonsara@example.com,(471)527-2198x2713,Port Lauraburgh,2023-03-21,2368.91
f6b2d087-6a76-492b-b4ce-903ede93cbd7,Marcus,Kline,meyerssarah@example.net,+1-928-985-3555x3311,Davisside,2024-12-07,653.95
d1c8ab2a-52e0-42ac-9520-505613fda096,Robert,Jimenez,jessica62@example.net,724.429.2642,Campbellport,2023-11-22,2674.02
c9c2639d-365c-4673-a773-a47a8805f52b,Jeffrey,Small,jessicaross@example.net,001-883-622-4305x6373,East Kimberly,2023-10-25,4145.86
e2a235ef-169d-423c-8fce-122300fcee21,Kayla,Wade,christineclark@example.com,+1-967-906-1632,South Angelahaven,2021-09-02,2485.19
ba8c4bea-dc96-4892-8088-fbd9f05dd952,Jennifer,Turner,hallmegan@example.com,(577)781-4263x5324,Allisonstad,2020-06-26,1819.22
233c22bb-768a-4e77-8859-4326ddcbf721,Diana,Shaffer,jasonschwartz@example.com,001-315-702-6352,Norrismouth,2024-08-17,3553.48
5cf8607e-4ed9-4b83-8a4d-f2628a51cec7,Jason,Shaw,amycampbell@example.com,(686)438-7341,East Melanieland,2024-03-14,4106.92
4c5cba33-4af4-4eab-b5bb-2d6d57dcb764,Anthony,Richardson,pwhite@example.net,001-688-321-3556x4318,Mercedesborough,2024-05-30,2796.66
0231d6d7-c1b2-40f3-90d8-e9c7047cb6ef,Heather,Alvarez,smithmario@example.com,417-760-1613,Williamsburgh,2024-07-30,2586.41
f776761f-d1f3-435e-b765-6a12a9b3c9e8,Peter,Johnson,dawn00@example.com,+1-257-534-0042x67389,South Matthewburgh,2021-12-03,2050.8
ce5961a1-f208-459c-a356-fb62b1b7e27b,Michael,Sherman,iramirez@example.net,+1-238-644-8938x56955,Harringtonmouth,2020-05-20,4029.3
ff8be6e2-de4b-45d1-aeb8-58e51b35f8fc,Laura,Jacobs,williamskarina@example.com,(910)557-3272,Chrisshire,2024-11-17,4570.72
ee989424-b8a8-4261-b36b-349b726e253f,Jose,Russell,jasmine16@example.net,8747199214,East Joshuafort,2022-07-18,1698.37
616e97af-e46e-4f18-824c-a976d28d9d8a,Stephen,Meyer,johncampbell@example.net,529-216-3798x495,Nicholston,2020-04-07,4081.44
edcf4425-dc1d-437f-9c0c-7fb634787025,Shane,Williams,deborahhardy@example.com,9089418428,Lake Elijahshire,2020-04-28,200.23
1dca8295-8a8d-46d6-838d-311aa14a875a,Eric,Santos,gabriel43@example.net,573-717-0715,Davidfort,2021-09-17,4490.76
c0b65164-02e3-47f9-a125-cb49d6ec6875,Patrick,Gentry,ogonzalez@example.com,621.575.4121x414,Port Nicoleside,2023-02-03,4188.64
10f12356-8a5a-4fd9-8501-488a5f8055f2,Brandon,Warren,amywhite@example.net,+1-522-226-9414,Curtisville,2020-05-08,1736.06
2dd0a54b-c785-4388-8f0e-b3a9d2f435ab,Joshua,Johnson,fmiller@example.com,+1-648-685-1812x4227,Miguelville,2021-11-28,2459.24
9a0ffadd-7439-4642-a226-0ae457669571,Bailey,Smith,ctodd@example.net,001-977-317-2549x43313,Torresside,2023-03-25,861.91
158d73e4-d5b1-448d-9111-2cd4d46644f7,Sarah,Wilson,frivers@example.com,551.547.2104,New Justin,2024-01-30,927.41
dd6d72a8-eb98-4149-8f8a-1675898d1fad,Shaun,Williams,garyking@example.org,(979)497-3758x330,Bretttown,2023-02-28,3828.76
4e8bb7d2-12b4-478e-aed9-c6a23cf8cb0c,Alison,Gross,gross@example.org,001-939-221-0182,North Tiffanyville,2022-02-10,4503.56
77f94837-ae54-4c53-9d62-5977adb17af5,Allison,Arroyo,cohencaroline@example.net,257-455-3646x044,Port Tony,2024-12-02,4678.4
680389ef-cec6-48e3-95d1-533ec8de53bf,Christopher,Davis,walkerapril@example.org,5114246515,Johnathanhaven,2023-03-18,2099.79
989df983-1468-4b15-a1a1-619402413581,Alan,Washington,duanefarley@example.org,555.465.9268,East Zacharyfort,2023-08-02,3279.85
53ad9669-2c8b-4fd2-b215-2cff7c62ff93,Anthony,Reynolds,sanderson@example.com,730-938-5854,Crystalland,2020-03-18,1174.67
21d4bbd7-9401-40bd-ba65-278b1f090a7c,Louis,James,valenciatimothy@example.com,(917)934-4042x29957,North Michaelfort,2023-06-20,234.44
b0e7f00e-aad9-4370-80f6-b773e28405a0,Brianna,Wyatt,barbara89@example.net,+1-412-509-3280,Scottburgh,2021-04-26,3344.6
bd387662-4d28-4ba9-9d8b-3fcef53bc59f,Natalie,Pena,williamsjoseph@example.net,670.509.4838,East Geraldville,2021-06-03,3878.86
bef71489-b2d1-46bd-a581-d48f660bd9fe,Benjamin,Deleon,vickie59@example.org,222-381-1712,New Jennifer,2024-08-12,2189.25
0698b625-dfb9-4a29-bedb-c010a54f2737,Katie,Wise,carlanguyen@example.net,+1-878-331-3114x823,North Jamesmouth,2022-02-24,1639.79
600dd957-f288-4032-a229-338742ff3ca4,William,Schultz,james15@example.com,205-413-6747x0832,Davidbury,2022-01-22,4120.74
76e3c875-26b7-4506-a2a3-304230a6baad,Shannon,Douglas,cynthia59@example.org,+1-303-341-8191x343,Harrishaven,2020-11-03,221.67
b9e26180-3c30-4462-9fe8-1ddc893786db,Joshua,Gonzalez,davidchavez@example.org,(304)993-7333,Williamsberg,2023-01-18,4779.01
5b08de86-3adc-4ff5-a44e-1b750aaf64af,Darrell,Mcclure,andrew68@example.org,(419)967-6199,Kathyside,2020-05-02,2277.74
982c3fed-09f4-49d2-97aa-92468313c317,Gary,Carlson,hawkinsgerald@example.net,732.876.2807x8490,Taylorville,2023-05-18,1534.9
65290424-12ea-48e5-9c35-db26a1d25f24,Gina,Haley,lori54@example.net,(456)805-8065x111,East Garymouth,2023-08-27,966.51
83208c39-c549-4c89-ba7a-71ec652b52a9,Rachel,Mack,riverakevin@example.com,844-962-7204x9063,Austinport,2022-05-22,3522.87
120c8eb5-fd96-40ac-8e05-c936127f89e7,Regina,Williams,moralescourtney@example.com,550-234-2036,New Mckenzieville,2024-10-13,4973.08
c0a34852-4453-44d1-80c0-e9dfcea41378,George,Munoz,megancrosby@example.net,+1-730-285-4893,Lake Brent,2020-07-20,4368.21
466295d6-7042-4560-af6c-1cdc82140972,Eugene,Peck,bnelson@example.com,375.307.2180x0119,Port Robert,2021-04-03,1632.09
2385862d-9cfd-444e-a7af-20542b7be779,Lauren,Mann,ngarcia@example.net,001-963-667-6583,North Marychester,2024-09-27,3537.84
194acdd5-3088-4b39-ae81-3059ccf043ce,Mason,Diaz,hilladrian@example.com,641-962-8894x8397,West Walterburgh,2024-09-28,3317.25
dcb36a6e-3a84-4567-a6d0-f20cb4a84526,Billy,Pierce,ethompson@example.net,+1-927-522-1942,Christopherborough,2024-09-20,248.93
d6c04e1e-62f0-4f9f-b086-7f6beaa5378c,Jason,Bridges,gromero@example.net,(769)993-5583x80647,Port Sheila,2024-10-25,3882.18
2d2f5661-f287-46dd-a2fe-8ccf0310ecb3,Sara,Goodman,wphillips@example.net,779-573-1996x63854,West Charles,2023-03-26,1324.03
76195e0e-6373-4546-a143-db1625d4b387,Christina,Blair,smassey@example.net,001-862-276-7835x7282,Traceyberg,2022-04-05,2121.77
4482c1b8-ffac-451e-ac23-0c4c0f98402d,Nicholas,Bush,eramirez@example.net,839-327-5832,Ericview,2020-06-04,398.08
3e266090-80bb-49a0-bc0e-37352b8ea59d,Tammy,Young,richardsangela@example.org,+1-564-944-1999x704,Veronicashire,2022-07-11,152.09
65add65b-baaa-49fa-94ab-3971dad63e02,Daniel,Mcpherson,emendoza@example.com,996-324-7533x4097,Webbside,2023-05-15,4820.3
126c5eda-aa56-45ea-97fc-f3e31cbd6c57,Timothy,Johnson,fishercourtney@example.com,356-542-2199,Paulland,2021-10-13,1759.1
5a64b179-4b71-4f6b-9691-93721c16c67c,Veronica,Bailey,kaitlynmoss@example.org,595-519-9338x11603,West Roberttown,2020-12-12,3774.8
c91c88ba-2aa6-4a81-97c0-52fbaeb58147,Jamie,Edwards,fisherstacy@example.org,001-840-609-7127,Port Diane,2022-07-23,2296.28
c55ab2da-c037-40d0-9e67-e2c0fff20935,Natalie,Martin,millerstephanie@example.com,(526)641-1116x53335,North Johnborough,2021-02-20,1585.93
be9126de-9cc6-4334-a9f2-bfc5e5ba61d1,Rebecca,Wood,christopher47@example.com,220-792-3332,Floresberg,2023-06-04,794.01
7ddfc0e6-f1c6-4fb6-b2d6-7f866ceb83ac,Marvin,Peterson,smarshall@example.org,+1-741-249-3263x8559,Millerhaven,2021-11-30,4965.62
e92ec22b-4523-4a37-bc16-16d8f60fda23,Jerry,Davis,froberts@example.net,903.572.0473x04135,West Scottburgh,2020-07-12,4492.77
0aeb65b3-58b3-4cec-96d5-1bc07b1a0b39,Stacy,Miller,duncankayla@example.net,203-727-4055x75257,Lake Walterview,2020-10-25,128.62
bc3d4fe7-63cd-46c0-b3fb-f905f67fb7e6,Briana,Shaw,mendozakevin@example.org,687-891-4459x0575,Port Rita,2021-02-09,1793.99
58350951-650c-4448-b3c5-439a047eaccf,Colin,Wilson,rhodesbrian@example.org,824.501.6946x443,North Bryan,2020-06-24,1724.37
647ae6e0-169c-411a-ab76-212dadcd7371,Cindy,Campbell,kbrady@example.net,+1-873-376-4035x11329,Dillonchester,2022-08-02,2317.98
af15f13f-88de-45f3-95e6-868fc9e812bd,Jason,Fields,csnyder@example.net,(509)536-9557,Taylorview,2020-06-17,3259.26
c5a9f288-1524-4ec8-a628-4adfaf48368b,Johnny,Jenkins,allison53@example.net,(698)745-8952,Hansenview,2023-04-11,1728.09
98106afd-dc66-4e81-b809-f3edcc369774,Richard,Barker,jobrien@example.org,898.426.3100x337,Susanmouth,2022-05-10,4510.32
2e3d3ac1-ff86-4f4f-a05f-6d9412d50dc0,Jeffrey,Kirby,allisonbrady@example.net,6335535272,Port Patrickhaven,2022-12-04,3058.78
18241559-a31b-49f5-a0b1-93a402326f44,Bryan,Rose,brianna40@example.net,259.859.9454,Lake Ethanview,2022-11-07,427.13
93aee0fc-6120-4091-8834-0ea2818ed604,Kristina,Sanchez,yjackson@example.net,292.790.2009x07352,Bradleyfort,2022-08-22,1023.75
0f1e3439-e7b1-4a45-b40f-ffa5269aeec1,Larry,Smith,dthomas@example.com,645.355.7009x921,Ericahaven,2023-12-28,2077.95
dbd07e1c-7c10-4497-a5ac-01eb3e2e24b8,James,Sloan,destinymartinez@example.net,+1-663-670-8125x346,Christopherchester,2024-08-11,4164.19
e6ae79f0-6b03-4424-8633-588dbf52ad8f,Ruben,Gallagher,jonathan63@example.net,001-373-811-1889x21531,New Daniel,2020-06-26,230.56
6c9f7190-fcc0-4283-9b87-19b068348a62,Hannah,Vang,fwilkinson@example.org,686-562-5276,East Makayla,2023-04-05,4780.7
bf78fdae-14cd-4a56-9ff9-0cf5b1a35317,Tiffany,Pratt,harmonmichael@example.org,9677327928,South Lisa,2024-12-07,4528.33
c2420970-7c59-436f-bd7f-b09ac10831d6,Jane,Powell,stephanie17@example.org,001-838-903-6910,East Eileenport,2020-08-27,1169.97
2a599da5-7a42-42f2-93fa-c947569668b5,Julia,Phillips,joshua94@example.org,311-466-1221x6186,Longstad,2021-07-12,3522.71
7755bf83-86ff-4f50-afbe-c53910da46ae,Derrick,Mccullough,prodriguez@example.org,(785)728-6717x551,Figueroafort,2023-04-18,2069.27
4e8214b3-77c7-40d8-a22f-d0826fe76248,Brian,Clark,brenda02@example.com,629-847-7083x21933,Stephaniefort,2023-10-12,2722.87
390d51d6-a95b-44be-9480-4c2d2f7c9d31,William,Baker,sarahsmith@example.org,(541)290-4052,Port Brian,2022-11-16,570.1
4672ffa7-a6f6-4dae-9b0e-5f04d0499301,Rebecca,Cobb,watsonrichard@example.com,3282128910,Port Nathaniel,2024-08-01,1352.16
72a44205-0000-4350-82d2-743018d98591,Christine,Cooley,casey88@example.org,+1-287-643-1453,Guerraport,2022-06-08,1441.18
edad9e73-bea7-4145-9e24-8f1d6f9122d8,Michael,Alvarado,jquinn@example.com,001-905-616-4502x19561,Alisonburgh,2022-02-02,1193.53
77bb0f31-fcb5-4781-bceb-aaedcfb78dd9,Melissa,Holt,wavery@example.org,(579)694-5944,Lake Rachel,2024-07-28,413.16
6e30cc69-2c97-4c47-beb1-91a845cf53ef,Jacob,Hays,jerrykhan@example.net,387-588-1409,Port Paulhaven,2024-05-12,2654.05
bea28003-900c-4212-a21f-35c6077f9019,Jesse,Morris,solomonjulie@example.net,+1-579-532-8370x1024,Lake Alexandra,2021-01-26,2006.45
48bec2fb-6d6e-4313-82f8-52e893368172,Brandon,Ferguson,pamela40@example.com,647.842.8032,North Juanview,2024-01-16,4085.76
ac1b45db-83ae-4f3b-8b35-5c37b7c48f0f,Tara,Silva,williamsmelissa@example.net,754-496-1927x487,South Elizabethport,2022-06-03,953.81
faebee6b-2269-45ee-9439-3860a0edad69,Alexandria,Clark,wcruz@example.net,9592133806,Coopertown,2023-07-16,4485.79
12c61e96-3a44-4a4d-9ead-1abff1ed0c69,Lindsay,Paul,stonejames@example.net,899.833.6668x60458,North Joseph,2024-11-27,1990.99
431d3df0-83fd-49df-8ca3-4c5d2c139141,Dean,Martin,chelseagriffith@example.com,001-633-505-1900x8373,North Angela,2020-05-20,2701.8
636ac840-5b8f-41e8-b724-895d3997b5d4,Scott,Ward,bgates@example.net,342-503-9906x7295,Loritown,2020-05-06,2041.12
b127fc32-febd-4c74-a942-3f6e58503eaa,Savannah,Nguyen,jasonmoore@example.com,(417)834-0782x2410,Patelbury,2020-06-06,258.45
a3a5d275-e8ab-4af7-a070-5389ecba282b,Charles,Reeves,smithbilly@example.org,001-339-425-4505,Andrewchester,2024-02-05,1908.07
d58031d8-ccae-4f21-b16e-1cf80f60eece,Jennifer,Adams,christine72@example.org,+1-415-569-8672x8090,Davidton,2021-05-12,4299.47
ff1fa5f1-40c7-492e-86dd-ab1a6ce23e5d,George,Mendoza,gwilson@example.net,414.874.8060,Hayesport,2020-10-13,553.87
53f48cb3-bc80-475a-9c3b-d450b0b5c020,Blake,Middleton,etaylor@example.net,001-815-782-3076,Solismouth,2020-03-24,4144.37
3ea11dc5-f8a3-4d66-94a7-2559fc53578f,Tiffany,Collins,johnsonjerry@example.net,+1-613-989-5495,New Kimberlymouth,2020-12-19,2070.4
5771236d-83ed-44fb-9b96-809eb0f31ad7,Kyle,Ryan,xwilson@example.org,(833)953-1456,Port Jesse,2021-11-19,4793.68
afadc454-60e3-4e01-b7bc-bb5803fd3432,Jessica,Johnson,gentrychristopher@example.org,(506)687-1589x329,Zavalafurt,2020-03-06,3744.92
601fc10b-24f4-4a5b-b12e-82c80f9e6eb3,Katherine,Orr,douglas38@example.net,856-979-2403,West Andrewchester,2021-03-10,3556.97
e7c471e2-4d81-4203-a462-42a8cdcd02e9,Michael,Farley,francessummers@example.org,+1-355-440-1636x8818,New Stephanie,2020-03-25,2217.66
9a6beaa1-c2c5-46f3-a6e0-4da43b1cbb14,Bradley,Hutchinson,phanson@example.com,001-662-415-4726x67186,Port Jocelyn,2024-07-30,1716.05
a0f840e9-d136-493a-8d68-78818c411d1a,Christine,Noble,michael87@example.com,383-866-8919x7626,Aprilton,2022-06-08,4295.04
299f6ac8-7d50-4b7c-bef3-cc62c42878d0,David,Park,christopherharris@example.net,(704)653-6937x99085,Jimmyborough,2024-01-21,4168.38
df2d82bd-ecc4-4325-826a-fcfd453567dd,Nancy,Roberts,peterhall@example.net,(375)785-3760x687,Julieborough,2022-12-31,2888.5
17d6dc2c-8146-4dc4-b146-b4b043495eb7,Misty,Lawrence,snydersamuel@example.com,897.789.5265x8852,Jefferyhaven,2024-10-13,1924.07
e327408c-6b98-46dc-bb5a-840cfd345cd2,Kimberly,Buck,vanessa74@example.org,(900)226-3518x46324,Port Alisonbury,2022-09-26,1221.0
e7608b5b-7491-4cad-9055-628ffae50250,Sydney,Walker,williamsheather@example.com,5077432720,Whiteland,2024-09-15,1042.76
9e7963cd-3ca7-4ed3-8de0-aca0a045a5dd,Brittney,Long,zguzman@example.com,(875)815-7240x49698,Rodriguezview,2024-02-22,1822.71
92d1c89c-009d-4b3d-98db-df15deb7a76a,Nancy,Mills,andrewsanchez@example.org,758-604-7538,East Robertside,2022-06-14,4801.51
067ad443-308e-4573-96c4-262fd043a796,Daniel,Brown,nharding@example.net,+1-547-383-3697x9651,West Jerryfort,2024-08-23,772.27
d0469a00-0268-4dfa-9513-cdd908c72698,Tamara,Daniels,brian17@example.net,3933958943,West Mary,2020-02-01,1347.77
e3940a16-083d-4633-b74f-5b9e6913898c,Jacqueline,Matthews,cooperlisa@example.org,+1-975-708-9620,Francisfurt,2023-11-11,4987.4
577be6e6-5295-4a88-b4a1-9625ad173278,Hannah,Smith,shannonhaley@example.net,001-733-588-0368x4054,North Leahtown,2021-06-09,4206.06
7b911951-8838-4dc1-a015-980bc9d8403c,Michele,Long,barrettmichael@example.net,681.985.3454,New Kim,2022-10-01,839.78
fe9c0c43-5498-4446-a7db-47599c3956f8,Patrick,Ramirez,smithkimberly@example.com,860-866-6685x546,Lake Emily,2021-12-10,4385.34
3351f783-6337-4d4f-a11b-13123c66fd8b,Scott,Schwartz,christianhall@example.net,311-279-4923x2052,Kathrynchester,2022-03-20,4333.7
